postcode;city;state;lat;lon
00-522;Warszawa;mazowieckie;52,241625;21,009398
00-522;Warszawa;mazowieckie;52,241625;21,009398
00-524;Warszawa;mazowieckie;52,241625;21,009398
00-525;Warszawa;mazowieckie;52,241625;21,009398
00-526;Warszawa;mazowieckie;52,241625;21,009398
00-527;Warszawa;mazowieckie;52,241625;21,009398
00-528;Warszawa;mazowieckie;52,241625;21,009398
00-529;Warszawa;mazowieckie;52,241625;21,009398
00-530;Warszawa;mazowieckie;52,241625;21,009398
00-532;Warszawa;mazowieckie;52,241625;21,009398
00-533;Warszawa;mazowieckie;52,241625;21,009398
00-534;Warszawa;mazowieckie;52,241625;21,009398
00-535;Warszawa;mazowieckie;52,241625;21,009398
00-536;Warszawa;mazowieckie;52,241625;21,009398
00-537;Warszawa;mazowieckie;52,241625;21,009398
00-538;Warszawa;mazowieckie;52,241625;21,009398
00-538;Warszawa;mazowieckie;52,241625;21,009398
00-539;Warszawa;mazowieckie;52,241625;21,009398
00-540;Warszawa;mazowieckie;52,241625;21,009398
00-541;Warszawa;mazowieckie;52,241625;21,009398
00-542;Warszawa;mazowieckie;52,241625;21,009398
00-543;Warszawa;mazowieckie;52,241625;21,009398
00-544;Warszawa;mazowieckie;52,241625;21,009398
00-545;Warszawa;mazowieckie;52,241625;21,009398
00-546;Warszawa;mazowieckie;52,241625;21,009398
00-547;Warszawa;mazowieckie;52,241625;21,009398
00-548;Warszawa;mazowieckie;52,241625;21,009398
00-548;Warszawa;mazowieckie;52,241625;21,009398
00-549;Warszawa;mazowieckie;52,241625;21,009398
00-550;Warszawa;mazowieckie;52,241625;21,009398
00-551;Warszawa;mazowieckie;52,241625;21,009398
00-552;Warszawa;mazowieckie;52,241625;21,009398
00-553;Warszawa;mazowieckie;52,241625;21,009398
00-554;Warszawa;mazowieckie;52,241625;21,009398
00-555;Warszawa;mazowieckie;52,241625;21,009398
00-556;Warszawa;mazowieckie;52,241625;21,009398
00-557;Warszawa;mazowieckie;52,241625;21,009398
00-558;Warszawa;mazowieckie;52,241625;21,009398
00-559;Warszawa;mazowieckie;52,241625;21,009398
00-559;Warszawa;mazowieckie;52,241625;21,009398
00-559;Warszawa;mazowieckie;52,241625;21,009398
00-560;Warszawa;mazowieckie;52,241625;21,009398
00-561;Warszawa;mazowieckie;52,241625;21,009398
00-562;Warszawa;mazowieckie;52,241625;21,009398
00-562;Warszawa;mazowieckie;52,241625;21,009398
00-563;Warszawa;mazowieckie;52,241625;21,009398
00-564;Warszawa;mazowieckie;52,241625;21,009398
00-565;Warszawa;mazowieckie;52,241625;21,009398
00-566;Warszawa;mazowieckie;52,241625;21,009398
00-567;Warszawa;mazowieckie;52,241625;21,009398
00-568;Warszawa;mazowieckie;52,241625;21,009398
00-569;Warszawa;mazowieckie;52,241625;21,009398
00-570;Warszawa;mazowieckie;52,241625;21,009398
00-570;Warszawa;mazowieckie;52,241625;21,009398
00-571;Warszawa;mazowieckie;52,241625;21,009398
00-572;Warszawa;mazowieckie;52,241625;21,009398
00-573;Warszawa;mazowieckie;52,241625;21,009398
00-574;Warszawa;mazowieckie;52,241625;21,009398
00-574;Warszawa;mazowieckie;52,241625;21,009398
00-575;Warszawa;mazowieckie;52,241625;21,009398
00-575;Warszawa;mazowieckie;52,241625;21,009398
00-576;Warszawa;mazowieckie;52,241625;21,009398
00-577;Warszawa;mazowieckie;52,241625;21,009398
00-578;Warszawa;mazowieckie;52,241625;21,009398
00-580;Warszawa;mazowieckie;52,241625;21,009398
00-581;Warszawa;mazowieckie;52,241625;21,009398
00-581;Warszawa;mazowieckie;52,241625;21,009398
00-582;Warszawa;mazowieckie;52,241625;21,009398
00-583;Warszawa;mazowieckie;52,241625;21,009398
00-584;Warszawa;mazowieckie;52,241625;21,009398
00-585;Warszawa;mazowieckie;52,241625;21,009398
00-586;Warszawa;mazowieckie;52,241625;21,009398
00-587;Warszawa;mazowieckie;52,241625;21,009398
00-588;Warszawa;mazowieckie;52,241625;21,009398
00-589;Warszawa;mazowieckie;52,241625;21,009398
00-590;Warszawa;mazowieckie;52,241625;21,009398
00-591;Warszawa;mazowieckie;52,241625;21,009398
00-591;Warszawa;mazowieckie;52,241625;21,009398
00-592;Warszawa;mazowieckie;52,241625;21,009398
00-594;Warszawa;mazowieckie;52,241625;21,009398
00-605;Warszawa;mazowieckie;52,241625;21,009398
00-608;Warszawa;mazowieckie;52,241625;21,009398
00-609;Warszawa;mazowieckie;52,241625;21,009398
00-610;Warszawa;mazowieckie;52,241625;21,009398
00-611;Warszawa;mazowieckie;52,241625;21,009398
00-613;Warszawa;mazowieckie;52,241625;21,009398
00-614;Warszawa;mazowieckie;52,241625;21,009398
00-620;Warszawa;mazowieckie;52,241625;21,009398
00-621;Warszawa;mazowieckie;52,241625;21,009398
00-622;Warszawa;mazowieckie;52,241625;21,009398
00-623;Warszawa;mazowieckie;52,241625;21,009398
00-624;Warszawa;mazowieckie;52,241625;21,009398
00-625;Warszawa;mazowieckie;52,241625;21,009398
00-626;Warszawa;mazowieckie;52,241625;21,009398
00-627;Warszawa;mazowieckie;52,241625;21,009398
00-628;Warszawa;mazowieckie;52,241625;21,009398
00-629;Warszawa;mazowieckie;52,241625;21,009398
00-630;Warszawa;mazowieckie;52,241625;21,009398
00-631;Warszawa;mazowieckie;52,241625;21,009398
00-632;Warszawa;mazowieckie;52,241625;21,009398
00-633;Warszawa;mazowieckie;52,241625;21,009398
00-634;Warszawa;mazowieckie;52,241625;21,009398
00-634;Warszawa;mazowieckie;52,241625;21,009398
00-635;Warszawa;mazowieckie;52,241625;21,009398
00-635;Warszawa;mazowieckie;52,241625;21,009398
00-636;Warszawa;mazowieckie;52,241625;21,009398
00-637;Warszawa;mazowieckie;52,241625;21,009398
00-638;Warszawa;mazowieckie;52,241625;21,009398
00-639;Warszawa;mazowieckie;52,241625;21,009398
00-640;Warszawa;mazowieckie;52,241625;21,009398
00-641;Warszawa;mazowieckie;52,241625;21,009398
00-642;Warszawa;mazowieckie;52,241625;21,009398
00-643;Warszawa;mazowieckie;52,241625;21,009398
00-644;Warszawa;mazowieckie;52,241625;21,009398
00-645;Warszawa;mazowieckie;52,241625;21,009398
00-646;Warszawa;mazowieckie;52,241625;21,009398
00-647;Warszawa;mazowieckie;52,241625;21,009398
00-648;Warszawa;mazowieckie;52,241625;21,009398
00-649;Warszawa;mazowieckie;52,241625;21,009398
00-650;Warszawa;mazowieckie;52,241625;21,009398
00-651;Warszawa;mazowieckie;52,241625;21,009398
00-653;Warszawa;mazowieckie;52,241625;21,009398
00-654;Warszawa;mazowieckie;52,241625;21,009398
00-655;Warszawa;mazowieckie;52,241625;21,009398
00-656;Warszawa;mazowieckie;52,241625;21,009398
00-657;Warszawa;mazowieckie;52,241625;21,009398
00-658;Warszawa;mazowieckie;52,241625;21,009398
00-659;Warszawa;mazowieckie;52,241625;21,009398
00-660;Warszawa;mazowieckie;52,241625;21,009398
00-660;Warszawa;mazowieckie;52,241625;21,009398
00-661;Warszawa;mazowieckie;52,241625;21,009398
00-662;Warszawa;mazowieckie;52,241625;21,009398
00-663;Warszawa;mazowieckie;52,241625;21,009398
00-664;Warszawa;mazowieckie;52,241625;21,009398
00-664;Warszawa;mazowieckie;52,241625;21,009398
00-665;Warszawa;mazowieckie;52,241625;21,009398
00-666;Warszawa;mazowieckie;52,241625;21,009398
00-667;Warszawa;mazowieckie;52,241625;21,009398
00-668;Warszawa;mazowieckie;52,241625;21,009398
00-668;Warszawa;mazowieckie;52,241625;21,009398
00-669;Warszawa;mazowieckie;52,241625;21,009398
00-670;Warszawa;mazowieckie;52,241625;21,009398
00-671;Warszawa;mazowieckie;52,241625;21,009398
00-672;Warszawa;mazowieckie;52,241625;21,009398
00-673;Warszawa;mazowieckie;52,241625;21,009398
00-674;Warszawa;mazowieckie;52,241625;21,009398
00-675;Warszawa;mazowieckie;52,241625;21,009398
00-676;Warszawa;mazowieckie;52,241625;21,009398
00-677;Warszawa;mazowieckie;52,241625;21,009398
00-678;Warszawa;mazowieckie;52,241625;21,009398
00-679;Warszawa;mazowieckie;52,241625;21,009398
00-680;Warszawa;mazowieckie;52,241625;21,009398
00-680;Warszawa;mazowieckie;52,241625;21,009398
00-681;Warszawa;mazowieckie;52,241625;21,009398
00-682;Warszawa;mazowieckie;52,241625;21,009398
00-683;Warszawa;mazowieckie;52,241625;21,009398
00-684;Warszawa;mazowieckie;52,241625;21,009398
00-685;Warszawa;mazowieckie;52,241625;21,009398
00-686;Warszawa;mazowieckie;52,241625;21,009398
00-687;Warszawa;mazowieckie;52,241625;21,009398
00-688;Warszawa;mazowieckie;52,241625;21,009398
00-689;Warszawa;mazowieckie;52,241625;21,009398
00-691;Warszawa;mazowieckie;52,241625;21,009398
00-692;Warszawa;mazowieckie;52,241625;21,009398
00-693;Warszawa;mazowieckie;52,241625;21,009398
00-694;Warszawa;mazowieckie;52,241625;21,009398
00-695;Warszawa;mazowieckie;52,241625;21,009398
00-696;Warszawa;mazowieckie;52,241625;21,009398
00-697;Warszawa;mazowieckie;52,241625;21,009398
00-698;Warszawa;mazowieckie;52,241625;21,009398
00-699;Warszawa;mazowieckie;52,241625;21,009398
00-701;Warszawa;mazowieckie;52,241625;21,009398
00-702;Warszawa;mazowieckie;52,241625;21,009398
00-703;Warszawa;mazowieckie;52,241625;21,009398
00-703;Warszawa;mazowieckie;52,241625;21,009398
00-704;Warszawa;mazowieckie;52,241625;21,009398
00-704;Warszawa;mazowieckie;52,241625;21,009398
00-705;Warszawa;mazowieckie;52,241625;21,009398
00-705;Warszawa;mazowieckie;52,241625;21,009398
00-705;Warszawa;mazowieckie;52,241625;21,009398
00-706;Warszawa;mazowieckie;52,241625;21,009398
00-707;Warszawa;mazowieckie;52,241625;21,009398
00-707;Warszawa;mazowieckie;52,241625;21,009398
00-707;Warszawa;mazowieckie;52,241625;21,009398
00-707;Warszawa;mazowieckie;52,241625;21,009398
00-707;Warszawa;mazowieckie;52,241625;21,009398
00-707;Warszawa;mazowieckie;52,241625;21,009398
00-707;Warszawa;mazowieckie;52,241625;21,009398
00-708;Warszawa;mazowieckie;52,241625;21,009398
00-709;Warszawa;mazowieckie;52,241625;21,009398
00-710;Warszawa;mazowieckie;52,241625;21,009398
00-710;Warszawa;mazowieckie;52,241625;21,009398
00-710;Warszawa;mazowieckie;52,241625;21,009398
00-710;Warszawa;mazowieckie;52,241625;21,009398
00-710;Warszawa;mazowieckie;52,241625;21,009398
00-711;Warszawa;mazowieckie;52,241625;21,009398
00-711;Warszawa;mazowieckie;52,241625;21,009398
00-712;Warszawa;mazowieckie;52,241625;21,009398
00-712;Warszawa;mazowieckie;52,241625;21,009398
00-712;Warszawa;mazowieckie;52,241625;21,009398
00-712;Warszawa;mazowieckie;52,241625;21,009398
00-712;Warszawa;mazowieckie;52,241625;21,009398
00-712;Warszawa;mazowieckie;52,241625;21,009398
00-713;Warszawa;mazowieckie;52,241625;21,009398
00-713;Warszawa;mazowieckie;52,241625;21,009398
00-713;Warszawa;mazowieckie;52,241625;21,009398
00-713;Warszawa;mazowieckie;52,241625;21,009398
00-713;Warszawa;mazowieckie;52,241625;21,009398
00-713;Warszawa;mazowieckie;52,241625;21,009398
00-713;Warszawa;mazowieckie;52,241625;21,009398
00-713;Warszawa;mazowieckie;52,241625;21,009398
00-713;Warszawa;mazowieckie;52,241625;21,009398
00-713;Warszawa;mazowieckie;52,241625;21,009398
00-713;Warszawa;mazowieckie;52,241625;21,009398
00-713;Warszawa;mazowieckie;52,241625;21,009398
00-713;Warszawa;mazowieckie;52,241625;21,009398
00-714;Warszawa;mazowieckie;52,241625;21,009398
00-715;Warszawa;mazowieckie;52,241625;21,009398
00-716;Warszawa;mazowieckie;52,241625;21,009398
00-717;Warszawa;mazowieckie;52,241625;21,009398
00-718;Warszawa;mazowieckie;52,241625;21,009398
00-719;Warszawa;mazowieckie;52,241625;21,009398
00-719;Warszawa;mazowieckie;52,241625;21,009398
00-720;Warszawa;mazowieckie;52,241625;21,009398
00-721;Warszawa;mazowieckie;52,241625;21,009398
00-722;Warszawa;mazowieckie;52,241625;21,009398
00-723;Warszawa;mazowieckie;52,241625;21,009398
00-724;Warszawa;mazowieckie;52,241625;21,009398
00-725;Warszawa;mazowieckie;52,241625;21,009398
00-726;Warszawa;mazowieckie;52,241625;21,009398
00-727;Warszawa;mazowieckie;52,241625;21,009398
00-727;Warszawa;mazowieckie;52,241625;21,009398
00-727;Warszawa;mazowieckie;52,241625;21,009398
00-728;Warszawa;mazowieckie;52,241625;21,009398
00-728;Warszawa;mazowieckie;52,241625;21,009398
00-730;Warszawa;mazowieckie;52,241625;21,009398
00-730;Warszawa;mazowieckie;52,241625;21,009398
00-731;Warszawa;mazowieckie;52,241625;21,009398
00-732;Warszawa;mazowieckie;52,241625;21,009398
00-732;Warszawa;mazowieckie;52,241625;21,009398
00-733;Warszawa;mazowieckie;52,241625;21,009398
00-733;Warszawa;mazowieckie;52,241625;21,009398
00-734;Warszawa;mazowieckie;52,241625;21,009398
00-735;Warszawa;mazowieckie;52,241625;21,009398
00-736;Warszawa;mazowieckie;52,241625;21,009398
00-737;Warszawa;mazowieckie;52,241625;21,009398
00-738;Warszawa;mazowieckie;52,241625;21,009398
00-739;Warszawa;mazowieckie;52,241625;21,009398
00-740;Warszawa;mazowieckie;52,241625;21,009398
00-741;Warszawa;mazowieckie;52,241625;21,009398
00-742;Warszawa;mazowieckie;52,241625;21,009398
00-743;Warszawa;mazowieckie;52,241625;21,009398
00-745;Warszawa;mazowieckie;52,241625;21,009398
00-745;Warszawa;mazowieckie;52,241625;21,009398
00-745;Warszawa;mazowieckie;52,241625;21,009398
00-746;Warszawa;mazowieckie;52,241625;21,009398
00-747;Warszawa;mazowieckie;52,241625;21,009398
00-748;Warszawa;mazowieckie;52,241625;21,009398
00-749;Warszawa;mazowieckie;52,241625;21,009398
00-750;Warszawa;mazowieckie;52,241625;21,009398
00-752;Warszawa;mazowieckie;52,241625;21,009398
00-753;Warszawa;mazowieckie;52,241625;21,009398
00-754;Warszawa;mazowieckie;52,241625;21,009398
00-758;Warszawa;mazowieckie;52,241625;21,009398
00-759;Warszawa;mazowieckie;52,241625;21,009398
00-759;Warszawa;mazowieckie;52,241625;21,009398
00-759;Warszawa;mazowieckie;52,241625;21,009398
00-761;Warszawa;mazowieckie;52,241625;21,009398
00-762;Warszawa;mazowieckie;52,241625;21,009398
00-763;Warszawa;mazowieckie;52,241625;21,009398
00-764;Warszawa;mazowieckie;52,241625;21,009398
00-764;Warszawa;mazowieckie;52,241625;21,009398
00-765;Warszawa;mazowieckie;52,241625;21,009398
00-766;Warszawa;mazowieckie;52,241625;21,009398
00-767;Warszawa;mazowieckie;52,241625;21,009398
00-768;Warszawa;mazowieckie;52,241625;21,009398
00-769;Warszawa;mazowieckie;52,241625;21,009398
00-769;Warszawa;mazowieckie;52,241625;21,009398
00-769;Warszawa;mazowieckie;52,241625;21,009398
00-770;Warszawa;mazowieckie;52,241625;21,009398
00-771;Warszawa;mazowieckie;52,241625;21,009398
00-772;Warszawa;mazowieckie;52,241625;21,009398
00-773;Warszawa;mazowieckie;52,241625;21,009398
00-774;Warszawa;mazowieckie;52,241625;21,009398
00-775;Warszawa;mazowieckie;52,241625;21,009398
00-777;Warszawa;mazowieckie;52,241625;21,009398
00-777;Warszawa;mazowieckie;52,241625;21,009398
00-777;Warszawa;mazowieckie;52,241625;21,009398
00-778;Warszawa;mazowieckie;52,241625;21,009398
00-780;Warszawa;mazowieckie;52,241625;21,009398
00-781;Warszawa;mazowieckie;52,241625;21,009398
00-781;Warszawa;mazowieckie;52,241625;21,009398
00-782;Warszawa;mazowieckie;52,241625;21,009398
00-783;Warszawa;mazowieckie;52,241625;21,009398
00-784;Warszawa;mazowieckie;52,241625;21,009398
00-785;Warszawa;mazowieckie;52,241625;21,009398
00-785;Warszawa;mazowieckie;52,241625;21,009398
00-785;Warszawa;mazowieckie;52,241625;21,009398
00-787;Warszawa;mazowieckie;52,241625;21,009398
00-788;Warszawa;mazowieckie;52,241625;21,009398
00-789;Warszawa;mazowieckie;52,241625;21,009398
00-789;Warszawa;mazowieckie;52,241625;21,009398
00-790;Warszawa;mazowieckie;52,241625;21,009398
00-791;Warszawa;mazowieckie;52,241625;21,009398
00-792;Warszawa;mazowieckie;52,241625;21,009398
00-793;Warszawa;mazowieckie;52,241625;21,009398
00-794;Warszawa;mazowieckie;52,241625;21,009398
00-795;Warszawa;mazowieckie;52,241625;21,009398
00-800;Warszawa;mazowieckie;52,241625;21,009398
00-801;Warszawa;mazowieckie;52,241625;21,009398
00-802;Warszawa;mazowieckie;52,241625;21,009398
00-803;Warszawa;mazowieckie;52,241625;21,009398
00-804;Warszawa;mazowieckie;52,241625;21,009398
00-805;Warszawa;mazowieckie;52,241625;21,009398
00-806;Warszawa;mazowieckie;52,241625;21,009398
00-807;Warszawa;mazowieckie;52,241625;21,009398
00-808;Warszawa;mazowieckie;52,241625;21,009398
00-809;Warszawa;mazowieckie;52,241625;21,009398
00-810;Warszawa;mazowieckie;52,241625;21,009398
00-811;Warszawa;mazowieckie;52,241625;21,009398
00-812;Warszawa;mazowieckie;52,241625;21,009398
00-813;Warszawa;mazowieckie;52,241625;21,009398
00-814;Warszawa;mazowieckie;52,241625;21,009398
00-815;Warszawa;mazowieckie;52,241625;21,009398
00-816;Warszawa;mazowieckie;52,241625;21,009398
00-817;Warszawa;mazowieckie;52,241625;21,009398
00-818;Warszawa;mazowieckie;52,241625;21,009398
00-819;Warszawa;mazowieckie;52,241625;21,009398
00-820;Warszawa;mazowieckie;52,241625;21,009398
00-821;Warszawa;mazowieckie;52,241625;21,009398
00-822;Warszawa;mazowieckie;52,241625;21,009398
00-823;Warszawa;mazowieckie;52,241625;21,009398
00-824;Warszawa;mazowieckie;52,241625;21,009398
00-825;Warszawa;mazowieckie;52,241625;21,009398
00-826;Warszawa;mazowieckie;52,241625;21,009398
00-827;Warszawa;mazowieckie;52,241625;21,009398
00-828;Warszawa;mazowieckie;52,241625;21,009398
00-830;Warszawa;mazowieckie;52,241625;21,009398
00-831;Warszawa;mazowieckie;52,241625;21,009398
00-832;Warszawa;mazowieckie;52,241625;21,009398
00-833;Warszawa;mazowieckie;52,241625;21,009398
00-834;Warszawa;mazowieckie;52,241625;21,009398
00-835;Warszawa;mazowieckie;52,241625;21,009398
00-836;Warszawa;mazowieckie;52,241625;21,009398
00-837;Warszawa;mazowieckie;52,241625;21,009398
00-838;Warszawa;mazowieckie;52,241625;21,009398
00-839;Warszawa;mazowieckie;52,241625;21,009398
00-840;Warszawa;mazowieckie;52,241625;21,009398
00-841;Warszawa;mazowieckie;52,241625;21,009398
00-842;Warszawa;mazowieckie;52,241625;21,009398
00-844;Warszawa;mazowieckie;52,241625;21,009398
00-845;Warszawa;mazowieckie;52,241625;21,009398
00-846;Warszawa;mazowieckie;52,241625;21,009398
00-847;Warszawa;mazowieckie;52,241625;21,009398
00-848;Warszawa;mazowieckie;52,241625;21,009398
00-849;Warszawa;mazowieckie;52,241625;21,009398
00-850;Warszawa;mazowieckie;52,241625;21,009398
00-851;Warszawa;mazowieckie;52,241625;21,009398
00-852;Warszawa;mazowieckie;52,241625;21,009398
00-853;Warszawa;mazowieckie;52,241625;21,009398
00-854;Warszawa;mazowieckie;52,241625;21,009398
00-854;Warszawa;mazowieckie;52,241625;21,009398
00-855;Warszawa;mazowieckie;52,241625;21,009398
00-862;Warszawa;mazowieckie;52,241625;21,009398
00-863;Warszawa;mazowieckie;52,241625;21,009398
00-864;Warszawa;mazowieckie;52,241625;21,009398
00-865;Warszawa;mazowieckie;52,241625;21,009398
00-866;Warszawa;mazowieckie;52,241625;21,009398
00-867;Warszawa;mazowieckie;52,241625;21,009398
00-867;Warszawa;mazowieckie;52,241625;21,009398
00-868;Warszawa;mazowieckie;52,241625;21,009398
00-869;Warszawa;mazowieckie;52,241625;21,009398
00-870;Warszawa;mazowieckie;52,241625;21,009398
00-871;Warszawa;mazowieckie;52,241625;21,009398
00-872;Warszawa;mazowieckie;52,241625;21,009398
00-873;Warszawa;mazowieckie;52,241625;21,009398
00-874;Warszawa;mazowieckie;52,241625;21,009398
00-875;Warszawa;mazowieckie;52,241625;21,009398
00-876;Warszawa;mazowieckie;52,241625;21,009398
00-877;Warszawa;mazowieckie;52,241625;21,009398
00-878;Warszawa;mazowieckie;52,241625;21,009398
00-879;Warszawa;mazowieckie;52,241625;21,009398
00-888;Warszawa;mazowieckie;52,241625;21,009398
00-890;Warszawa;mazowieckie;52,241625;21,009398
00-891;Warszawa;mazowieckie;52,241625;21,009398
00-892;Warszawa;mazowieckie;52,241625;21,009398
00-893;Warszawa;mazowieckie;52,241625;21,009398
00-894;Warszawa;mazowieckie;52,241625;21,009398
00-895;Warszawa;mazowieckie;52,241625;21,009398
00-895;Warszawa;mazowieckie;52,241625;21,009398
00-896;Warszawa;mazowieckie;52,241625;21,009398
00-897;Warszawa;mazowieckie;52,241625;21,009398
00-898;Warszawa;mazowieckie;52,241625;21,009398
00-899;Warszawa;mazowieckie;52,241625;21,009398
00-900;Warszawa;mazowieckie;52,241625;21,009398
00-900;Warszawa;mazowieckie;52,241625;21,009398
00-901;Warszawa;mazowieckie;52,241625;21,009398
00-901;Warszawa;mazowieckie;52,241625;21,009398
00-902;Warszawa;mazowieckie;52,241625;21,009398
00-902;Warszawa;mazowieckie;52,241625;21,009398
00-904;Warszawa;mazowieckie;52,241625;21,009398
